,ACCT220,ACCT230,BLAW280,COMP100,ECON160,ECON161,ENGL205,MATH103,SOM120,MATH150A,MATH150B,MATH140,BUS302,FIN303,MGT360,MKT304,SOM306,ECON308,MGT370,MKT380,BLAW308,graduated,cluster_label
0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
1,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,-2.0,-2.0,-2.0,2.0,1.0,1.0,1.0,1.0,0.2999999999999998,1.0,1.0,-2.0,0.0,1,1
2,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
3,1.0,1.2999999999999998,1.0,1.2999999999999998,1.0,1.0,1.0,0.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,0.2999999999999998,-2.0,-2.0,-2.0,0,1
4,0.0,-2.0,0.0,0.0,0.0,0.0,1.2999999999999998,0.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
5,0.7000000000000002,1.2999999999999998,1.2999999999999998,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,2.0,-2.0,-2.0,-2.0,0,1
6,-1.3,0.0,-2.0,1.2999999999999998,0.0,-0.30000000000000004,1.7000000000000002,1.0,-0.30000000000000004,-2.0,-2.0,-2.0,0.2999999999999998,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
7,0.0,1.0,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,2.0,0.2999999999999998,-0.30000000000000004,0.2999999999999998,-2.0,-2.0,-2.0,-0.30000000000000004,0,1
8,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
9,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,-0.30000000000000004,0.2999999999999998,0.7000000000000002,-0.30000000000000004,0.0,1.2999999999999998,-2.0,0.0,1,1
10,1.0,1.0,0.0,-1.0,1.0,0.2999999999999998,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,1.2999999999999998,-1.0,-2.0,2.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0,1
11,-2.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0,0
12,-0.7,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
13,0.0,1.0,1.0,-2.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,0.2999999999999998,0.0,0.0,-1.3,2.0,-2.0,0.2999999999999998,0,1
14,-2.0,-2.0,-1.0,-2.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,0,0
15,1.0,1.0,1.0,2.0,0.0,2.0,2.0,-2.0,-2.0,-1.0,-2.0,1.0,1.7000000000000002,-2.0,0.0,1.0,1.0,-1.0,0.2999999999999998,-2.0,0.2999999999999998,1,1
16,0.0,-1.0,0.0,1.0,1.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,1.7000000000000002,0.0,0.0,0.7000000000000002,-1.0,0.0,1.0,-2.0,-0.7,1,1
17,-2.0,-2.0,-2.0,-1.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
18,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
19,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,0.7000000000000002,-0.7,0.7000000000000002,0.2999999999999998,0.0,1.2999999999999998,-2.0,0.0,1,1
20,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
21,0.0,2.0,1.0,2.0,1.0,1.0,-2.0,1.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,2.0,0.7000000000000002,1.0,-2.0,1.0,1.0,-2.0,-0.30000000000000004,1,1
22,-0.7,-0.30000000000000004,2.0,1.0,-2.0,1.0,0.7000000000000002,0.0,-0.30000000000000004,-2.0,-2.0,-2.0,0.0,0.0,0.7000000000000002,-0.7,-0.30000000000000004,0.0,-2.0,-2.0,-0.30000000000000004,0,1
23,-2.0,-2.0,0.2999999999999998,1.0,0.0,-2.0,1.7000000000000002,-1.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
24,1.0,-2.0,1.0,1.0,2.0,0.0,-2.0,1.0,-2.0,-1.0,-2.0,-2.0,0.2999999999999998,-0.30000000000000004,0.0,-0.30000000000000004,0.0,-1.3,1.2999999999999998,-2.0,-1.0,1,1
25,-2.0,-2.0,-0.7,2.0,0.2999999999999998,-2.0,1.2999999999999998,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
26,1.0,1.0,2.0,0.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,1.2999999999999998,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0,1
27,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
28,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
29,1.0,2.0,0.2999999999999998,2.0,0.0,1.0,2.0,0.2999999999999998,-2.0,-2.0,-2.0,0.0,1.2999999999999998,-1.0,0.0,1.0,0.7000000000000002,0.0,1.0,-2.0,1.7000000000000002,0,1
30,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,1.0,0.0,2.0,1.7000000000000002,0.7000000000000002,2.0,2.0,-2.0,1.2999999999999998,1,1
31,0.0,-0.7,-1.0,0.2999999999999998,0.0,0.0,1.0,0.0,-2.0,1.0,1.2999999999999998,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,-1.0,-2.0,-2.0,-2.0,0,0
32,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
33,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
34,1.0,0.0,0.0,2.0,1.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,-1.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-0.30000000000000004,0,1
35,-2.0,-2.0,-2.0,-1.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
36,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
37,-0.30000000000000004,0.0,1.2999999999999998,1.0,0.0,-1.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,0.7000000000000002,0.0,0.7000000000000002,1.7000000000000002,0.0,0.0,-2.0,-2.0,0.2999999999999998,0,1
38,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
39,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
40,1.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
41,0.0,-2.0,-2.0,0.0,-2.0,-2.0,-0.30000000000000004,0.2999999999999998,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
42,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,0.7000000000000002,1.2999999999999998,0.0,-1.3,0.2999999999999998,-2.0,-2.0,-0.7,0,1
43,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,0.0,1.0,0.0,-1.0,0.2999999999999998,-0.30000000000000004,-2.0,0.0,1,1
44,-2.0,-2.0,1.0,1.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,0.2999999999999998,0.0,-2.0,-2.0,1.0,-2.0,0.7000000000000002,0,1
45,1.0,0.0,0.0,-2.0,-0.7,-2.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-0.7,-2.0,-2.0,-2.0,-2.0,0,0
46,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,1.0,2.0,2.0,1.2999999999999998,1.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,0,1
47,-2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,2.0,2.0,2.0,2.0,1.2999999999999998,1.7000000000000002,2.0,1.7000000000000002,-2.0,1.7000000000000002,1,1
48,0.0,-0.30000000000000004,1.0,2.0,0.0,0.2999999999999998,1.2999999999999998,-2.0,-1.0,-2.0,-2.0,0.2999999999999998,1.2999999999999998,0.0,0.7000000000000002,0.0,0.7000000000000002,0.0,1.0,-2.0,0.2999999999999998,1,1
49,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-2.0,-2.0,-1.0,1.0,0.7000000000000002,0.0,1.0,1.7000000000000002,-2.0,-2.0,-2.0,1.7000000000000002,0,1
50,-2.0,-2.0,-2.0,-2.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
51,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
52,-2.0,-2.0,2.0,1.0,1.0,1.0,1.7000000000000002,0.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,0,0
53,0.0,0.0,-1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
54,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
55,0.2999999999999998,-2.0,-2.0,1.0,0.0,0.0,0.2999999999999998,0.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
56,-1.0,1.0,-0.30000000000000004,-2.0,1.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
57,2.0,1.0,0.0,-2.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.2999999999999998,-1.0,-2.0,-0.30000000000000004,1.0,-2.0,-2.0,-2.0,0.0,0,1
58,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,0.0,0.0,0.7000000000000002,-0.30000000000000004,-2.0,-2.0,-2.0,0.0,0,1
59,-2.0,-2.0,0.0,1.7000000000000002,-1.0,0.0,1.7000000000000002,0.2999999999999998,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
60,0.0,0.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,1.7000000000000002,-2.0,0.0,-2.0,0.7000000000000002,0.0,1.0,-2.0,-0.30000000000000004,1,1
61,0.0,-2.0,-0.30000000000000004,-2.0,-2.0,1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
62,-2.0,0.0,1.0,-2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
63,0.0,1.0,1.0,1.2999999999999998,-1.0,0.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,1.0,0.7000000000000002,0.0,1.0,1.0,1.0,0.0,1.2999999999999998,-2.0,0.7000000000000002,1,1
64,1.0,0.0,-2.0,1.0,2.0,2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,0.7000000000000002,0.7000000000000002,2.0,0.7000000000000002,0.0,0.0,1.2999999999999998,-2.0,-2.0,1,1
65,0.0,1.0,1.0,1.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
66,1.2999999999999998,0.2999999999999998,0.0,2.0,1.0,0.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,2.0,1.2999999999999998,2.0,-2.0,-2.0,-2.0,0.2999999999999998,0,1
67,1.0,1.7000000000000002,2.0,2.0,1.0,0.0,2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,1.0,1.2999999999999998,1.0,2.0,-2.0,1.2999999999999998,1,1
68,1.0,1.2999999999999998,2.0,1.2999999999999998,0.0,0.7000000000000002,1.0,0.0,0.2999999999999998,-2.0,-2.0,-2.0,0.7000000000000002,-1.0,0.7000000000000002,0.0,0.0,-1.0,1.0,-2.0,-1.0,0,1
69,-0.30000000000000004,-2.0,-0.7,0.7000000000000002,0.0,0.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-0.30000000000000004,1.0,1.0,0.0,-2.0,-0.30000000000000004,1,0
70,1.0,1.0,1.0,-2.0,0.0,1.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,1.0,-2.0,0.7000000000000002,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,0.0,0,1
71,1.0,0.0,0.0,0.2999999999999998,0.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,1.0,0.0,0.7000000000000002,1.7000000000000002,2.0,-2.0,1.7000000000000002,0,1
72,-2.0,-2.0,-2.0,2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
73,2.0,-2.0,1.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
74,1.0,0.0,2.0,0.0,2.0,0.0,-2.0,-2.0,0.0,-1.0,-2.0,-2.0,0.7000000000000002,2.0,0.7000000000000002,-0.7,-0.30000000000000004,-1.0,0.2999999999999998,-2.0,-1.0,0,1
75,-2.0,0.7000000000000002,-2.0,1.2999999999999998,0.7000000000000002,1.0,-2.0,-2.0,-2.0,-1.0,-2.0,1.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
76,-1.0,-2.0,0.0,-2.0,-1.0,0.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
77,1.7000000000000002,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-0.7,1.0,-2.0,-0.7,1.0,0.7000000000000002,-2.0,-2.0,0,1
78,0.0,-1.0,-0.30000000000000004,1.7000000000000002,1.0,0.0,1.0,1.0,-2.0,-2.0,-2.0,1.2999999999999998,1.0,1.0,0.0,-0.30000000000000004,0.7000000000000002,-2.0,-2.0,-2.0,1.0,0,1
79,2.0,-2.0,0.2999999999999998,2.0,1.0,0.0,1.7000000000000002,0.0,-2.0,-2.0,-2.0,1.0,2.0,0.2999999999999998,1.7000000000000002,1.0,0.2999999999999998,0.0,-2.0,-2.0,0.7000000000000002,0,1
80,1.0,1.0,1.0,-2.0,1.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,2.0,0.2999999999999998,-0.30000000000000004,1.2999999999999998,-0.30000000000000004,1.0,0.0,1.0,-2.0,-1.3,1,1
81,0.0,-0.30000000000000004,-2.0,1.2999999999999998,-2.0,-1.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,1.7000000000000002,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-0.7,0.7000000000000002,0.2999999999999998,-2.0,-1.0,1,1
82,1.0,-1.3,0.0,2.0,0.0,0.2999999999999998,1.7000000000000002,2.0,-2.0,-2.0,-2.0,-0.7,1.0,-1.3,2.0,0.7000000000000002,0.2999999999999998,1.2999999999999998,1.0,-2.0,0.0,0,1
83,0.0,0.0,-0.30000000000000004,0.0,0.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-2.0,0,0
84,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,0.2999999999999998,0.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
85,0.0,0.0,0.0,2.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,-0.7,0.2999999999999998,1.2999999999999998,-2.0,-1.0,1.7000000000000002,-2.0,-1.0,1,1
86,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
87,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
88,0.0,-2.0,1.0,2.0,0.0,-1.3,1.7000000000000002,0.2999999999999998,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
89,0.0,2.0,0.0,-2.0,2.0,1.0,0.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,0,1
90,1.0,0.0,1.0,1.0,0.0,-0.30000000000000004,1.0,0.0,0.7000000000000002,-2.0,-2.0,-2.0,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-0.30000000000000004,0,1
91,0.0,0.0,2.0,2.0,0.0,0.0,0.7000000000000002,0.2999999999999998,-1.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0,-0.30000000000000004,0.0,-1.0,1.2999999999999998,-2.0,0.0,1,1
92,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
93,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
94,0.0,-2.0,-0.30000000000000004,-1.0,1.0,1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.7000000000000002,2.0,-0.7,-1.3,0.7000000000000002,0.0,0.0,-2.0,-1.3,0,1
95,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
96,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
97,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
98,0.0,1.2999999999999998,0.2999999999999998,1.7000000000000002,0.0,0.7000000000000002,0.7000000000000002,1.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
99,1.0,1.0,0.0,2.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,1.7000000000000002,1.7000000000000002,0.0,0.2999999999999998,0.0,1.2999999999999998,-2.0,-0.30000000000000004,1,1
100,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,0.2999999999999998,1.0,0.0,0.2999999999999998,-1.0,0.7000000000000002,-2.0,-0.30000000000000004,1,1
101,2.0,-2.0,2.0,-2.0,1.0,0.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
102,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,-1.0,0.0,1.2999999999999998,-1.3,0.2999999999999998,1.2999999999999998,-2.0,-1.0,1,1
103,1.0,-2.0,-2.0,1.7000000000000002,2.0,0.7000000000000002,1.0,2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,0.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,0,0
104,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
105,2.0,1.0,2.0,2.0,0.7000000000000002,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.0,0.0,0.0,1.2999999999999998,-2.0,-0.30000000000000004,1,1
106,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
107,1.0,1.0,0.2999999999999998,2.0,1.0,1.0,0.2999999999999998,2.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,-0.30000000000000004,1.2999999999999998,0.0,1.0,1.2999999999999998,1.0,-2.0,0.2999999999999998,1,1
108,-1.0,-2.0,-2.0,2.0,2.0,1.0,1.2999999999999998,0.2999999999999998,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,0,0
109,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
110,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,1,1
111,-1.0,-2.0,-1.0,0.7000000000000002,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
112,-2.0,-2.0,-2.0,1.7000000000000002,-0.30000000000000004,-2.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
113,-2.0,-2.0,1.0,0.0,0.0,2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-0.30000000000000004,-2.0,-2.0,-2.0,0,0
114,-2.0,-2.0,2.0,-2.0,2.0,2.0,2.0,1.2999999999999998,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,0,0
115,1.0,1.7000000000000002,0.2999999999999998,1.7000000000000002,1.0,0.2999999999999998,1.0,-2.0,-2.0,2.0,-2.0,1.7000000000000002,0.0,0.7000000000000002,1.7000000000000002,0.2999999999999998,0.7000000000000002,-2.0,-2.0,-2.0,0.0,0,1
116,0.0,-2.0,0.0,1.0,0.0,0.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0,0
117,2.0,2.0,2.0,2.0,2.0,2.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,0,1
118,-2.0,0.7000000000000002,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
119,-2.0,-1.3,0.0,1.7000000000000002,0.0,0.0,1.0,0.7000000000000002,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-0.7,-2.0,-2.0,-2.0,0,0
